Mã C1,Mã NVTT,Mã Tuyến,Mã KH,Số đơn hàng,Số đơn gốc,Loại đơn hàng,Đơn hàng tạo từ,Ngày đặt hàng,Ngày giao hàng,Mã kho,Mã SP,Đơn giá,Số lượng (tấn),Số lượng (bao),Thành tiền (VND),Chương trình,Loại KM,Số tiền chiết khấu,SL khuyến mãi (tấn),SL khuyến mãi (bao),Trạng Thái,Ngày thực tế kế toán tạo đơn,Thời gian gửi SMS,Mã CTTL,Điểm
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,2302467,IN000008,E1840971964807,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000001,1,3,60,30600000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,2302467,IN000008,E1840971964807,Đơn bán,Tablet,14/12/2023,,KHO_HONGCAM,TP00000581,1,3,60,39000000,,,0,,,Đã duyệt,14/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,2302467,IN000017,E1840978734264,Đơn bán,Tablet,16/12/2023,,KHO_HONGCAM,TP00000581,1,4,80,52000000,,,0,,,Đã duyệt,16/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,2302A32,IN000016,E1003658963995,Đơn bán,Tablet,16/12/2023,,KHO_HONGCAM,PB00000542,1,1,20,3600000,,,0,,,Đã duyệt,16/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,2302A32,IN000016,E1003658963995,Đơn bán,Tablet,16/12/2023,,KHO_HONGCAM,TP00000443,1,1,20,12500000,,,0,,,Đã duyệt,16/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,2302A32,IN000016,E1003658963995,Đơn bán,Tablet,16/12/2023,,KHO_HONGCAM,TP00000457,1,1,20,17500000,,,0,,,Đã duyệt,16/12/2023,,,
C1HONGCAM,NQHAI,PHUYEN_KHANHHOA_NQH,2302A32,IN000016,E1003658963995,Đơn bán,Tablet,16/12/2023,,KHO_HONGCAM,TP00000665,1,1,20,11600000,,,0,,,Đã duyệt,16/12/2023,,,
C1NLNQNG,PTHOAI,QUANGNGAI_PTH,220035D,C117772,IN000007,Đơn trả,Web,18/12/2023,,KHO_VTKTNLNQUANGNGAI,TP00000001,510,20,400,-204000,,,0,,,Chưa duyệt,18/12/2023,,,
C1NLNQNG,PTHOAI,QUANGNGAI_PTH,220035D,IN000007,M0000000117769,Đơn bán,Web,18/12/2023,,KHO_VTKTNLNQUANGNGAI,TP00000001,510,20,400,204000,,,0,,,Đã duyệt,18/12/2023,,,
C1NLNQNG,PTHOAI,QUANGNGAI_PTH,220035D,IN000009,M0000000117771,Đơn bán,Web,18/12/2023,,KHO_VTKTNLNQUANGNGAI,TP00000001,510000,20,400,204000000,,,0,,,Đã duyệt,18/12/2023,,,
C1NLNQNG,PTHOAI,QUANGNGAI_PTH,220035D,IN000011,V0482795233854,Đơn bán,Tablet,19/12/2023,,KHO_VTKTNLNQUANGNGAI,TP00000001,510000,5,100,51000000,,,,,,Đã duyệt,19/12/2023,,,
C1NLNQNG,PTHOAI,QUANGNGAI_PTH,2200376,IN000008,M0000000117770,Đơn bán,Web,18/12/2023,,KHO_VTKTNLNQUANGNGAI,TP00000001,510000,10,200,102000000,,,0,,,Đã duyệt,18/12/2023,,,
C1NLNQNG,PTHOAI,QUANGNGAI_PTH,22003A6,V0482703883236,V0482703883236,Đơn bán,Tablet,20/12/2023,,,TP00000001,520000,3,60,31200000,,,,,,Chưa duyệt,20/12/2023,,,
C1NLNQNG,PTHOAI,QUANGNGAI_PTH,230045F,V0482797304742,V0482797304742,Đơn bán,Tablet,19/12/2023,,,TP00000001,520000,50,1000,520000000,,,,,,Chưa duyệt,19/12/2023,,,
C1NLNQNG,PTHOAI,QUANGNGAI_PTH,2300466,IN000010,V0482795084852,Đơn bán,Tablet,19/12/2023,,KHO_VTKTNLNQUANGNGAI,TP00000001,510000,10,200,102000000,,,,,,Đã duyệt,19/12/2023,,,
C1NLNQNG,PTHOAI,QUANGNGAI_PTH,2300594,V0482704055759,V0482704055759,Đơn bán,Tablet,20/12/2023,,,TP00000001,520000,5,100,52000000,,,,,,Chưa duyệt,20/12/2023,,,
C1SXTMDVTNA,PTHOAI,QUANGNGAI_PTH,2200375,IN000009,M0000000117774,Đơn bán,Web,18/12/2023,,KHO_TNA,TP00000001,510000,10,200,102000000,,,0,,,Đã duyệt,18/12/2023,,,
C1SXTMDVTNA,PTHOAI,QUANGNGAI_PTH,2300459,IN000011,M0000000117776,Đơn bán,Web,19/12/2023,,KHO_TNA,TP00000457,860000,5,100,86000000,,,0,,,Đã duyệt,19/12/2023,,,
C1SXTMDVTNA,PTHOAI,QUANGNGAI_PTH,230045E,IN000008,M0000000117773,Đơn bán,Web,18/12/2023,,KHO_TNA,TP00000001,510000,10,200,102000000,,,0,,,Đã duyệt,18/12/2023,,,
C1SXTMDVTNA,PTHOAI,QUANGNGAI_PTH,230045E,IN000008,M0000000117773,Đơn bán,Web,18/12/2023,,KHO_TNA,TP00000443,625000,10,200,125000000,,,0,,,Đã duyệt,18/12/2023,,,
C1SXTMDVTNA,PTHOAI,QUANGNGAI_PTH,2301F49,IN000010,M0000000117775,Đơn bán,Web,18/12/2023,,KHO_TNA,TP00000001,510000,10,200,102000000,,,0,,,Đã duyệt,18/12/2023,,,
C1DUCXINH,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200240,IN000010,E3566852332700,Đơn bán,Tablet,16/12/2023,,KHO_DUCXINH,TP00000001,1,9,180,91800000,,,0,,,Đã duyệt,16/12/2023,,,
C1DUCXINH,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200253,IN000011,E3568756812991,Đơn bán,Tablet,16/12/2023,,KHO_DUCXINH,TP00000001,1,5,100,51000000,,,0,,,Đã duyệt,16/12/2023,,,
C1DUCXINH,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200334,IN000009,E3591257303207,Đơn bán,Tablet,15/12/2023,,KHO_DUCXINH,TP00000001,1,6,120,62400000,,,0,,,Đã duyệt,15/12/2023,,,
C1DUCXINH,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200335,IN000008,E3591331811950,Đơn bán,Tablet,15/12/2023,,KHO_DUCXINH,TP00000001,1,16,320,164800000,,,0,,,Đã duyệt,15/12/2023,,,
C1DUCXINH,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200335,IN000013,E3591303828585,Đơn bán,Tablet,16/12/2023,,KHO_DUCXINH,TP00000001,1,6,120,61200000,,,0,,,Đã duyệt,16/12/2023,,,
C1DUCXINH,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200340,IN000012,E3592459608172,Đơn bán,Tablet,16/12/2023,,KHO_DUCXINH,TP00000001,1,6,120,61200000,,,0,,,Đã duyệt,16/12/2023,,,
C1THUNGHIA,HVCUONG,QUANGTRI_QUANGNAM_HVC,220036D,IN000003,E4929152811316,Đơn bán,Tablet,15/12/2023,,KHO_THUNGHIA,TP00000001,1,12,240,124800000,,,0,,,Đã duyệt,15/12/2023,,,
C1VTNNTTHUE,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200235,IN000015,E3565754525314,Đơn bán,Tablet,16/12/2023,,KHO_VTNNTHUATHIENHUE,TP00000001,1,12,240,122400000,,,0,,,Đã duyệt,16/12/2023,,,
C1VTNNTTHUE,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200236,IN000013,E3565876258673,Đơn bán,Tablet,15/12/2023,,KHO_VTNNTHUATHIENHUE,TP00000001,1,8,160,83200000,,,0,,,Đã duyệt,15/12/2023,,,
C1VTNNTTHUE,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200236,IN000017,E3565883130463,Đơn bán,Tablet,16/12/2023,,KHO_VTNNTHUATHIENHUE,TP00000001,1,6,120,61200000,,,0,,,Đã duyệt,16/12/2023,,,
C1VTNNTTHUE,HVCUONG,QUANGTRI_QUANGNAM_HVC,220023A,IN000016,E3566267007559,Đơn bán,Tablet,16/12/2023,,KHO_VTNNTHUATHIENHUE,TP00000001,1,6,120,61200000,,,0,,,Đã duyệt,16/12/2023,,,
C1VTNNTTHUE,HVCUONG,QUANGTRI_QUANGNAM_HVC,220023B,IN000019,E3566318698731,Đơn bán,Tablet,16/12/2023,,KHO_VTNNTHUATHIENHUE,TP00000001,1,6,120,61200000,,,0,,,Đã duyệt,16/12/2023,,,
C1VTNNTTHUE,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200330,IN000014,E3590844593419,Đơn bán,Tablet,16/12/2023,,KHO_VTNNTHUATHIENHUE,TP00000001,1,8,160,81600000,,,0,,,Đã duyệt,16/12/2023,,,
C1VTNNTTHUE,HVCUONG,QUANGTRI_QUANGNAM_HVC,2200331,IN000010,E3590959677423,Đơn bán,Tablet,15/12/2023,,KHO_VTNNTHUATHIENHUE,TP00000001,1,20,400,208000000,,,0,,,Đã duyệt,15/12/2023,,,
C1VTNNTTHUE,HVCUONG,QUANGTRI_QUANGNAM_HVC,220033C,IN000011,E3592068742740,Đơn bán,Tablet,15/12/2023,,KHO_VTNNTHUATHIENHUE,TP00000001,1,12,240,123600000,,,0,,,Đã duyệt,15/12/2023,,,
C1VTNNTTHUE,HVCUONG,QUANGTRI_QUANGNAM_HVC,220033C,IN000018,E3592007705596,Đơn bán,Tablet,16/12/2023,,KHO_VTNNTHUATHIENHUE,TP00000001,1,16,320,163200000,,,0,,,Đã duyệt,16/12/2023,,,
C1VTNNTTHUE,HVCUONG,QUANGTRI_QUANGNAM_HVC,220034B,IN000012,E3593571521956,Đơn bán,Tablet,15/12/2023,,KHO_VTNNTHUATHIENHUE,TP00000001,1,14,280,145600000,,,0,,,Đã duyệt,15/12/2023,,,
C1VTNNTTHUE,HVCUONG,QUANGTRI_QUANGNAM_HVC,220034B,IN000020,E3593592267367,Đơn bán,Tablet,16/12/2023,,KHO_VTNNTHUATHIENHUE,TP00000001,1,8,160,81600000,,,0,,,Đã duyệt,16/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200078,IN000043,E3521281805140,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000466,1,20,800,204000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200078,IN000050,E3521276550277,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,16,320,163200000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,220007C,E3521694021123,E3521694021123,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,20,400,204000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,220007C,IN000048,E3521666785106,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,10,200,102000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,220007E,E3521896517115,E3521896517115,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,15,300,153000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,220007E,IN000051,E3521892359731,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,5,100,51000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200086,E3522602845243,E3522602845243,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,10,200,102000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200086,IN000045,E3522659784085,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,20,400,204000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200087,E3522706035647,E3522706035647,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,15,300,153000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200087,IN000044,E3522757676301,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,15,300,153000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200088,E3522841405335,E3522841405335,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,10,200,102000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200088,IN000046,E3522861956512,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,10,200,102000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200089,E3522909178036,E3522909178036,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,15,300,153000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200089,IN000047,E3522964323921,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,10,200,102000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200089,IN000101,E3522999823834,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,10,200,102000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,220008E,IN000052,E3523435917171,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000443,1,10,200,130000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200094,E3524013745226,E3524013745226,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,15,300,153000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200094,IN000049,E3524072189954,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,14,280,142800000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200097,E3524319635030,E3524319635030,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,20,400,204000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200097,IN000053,E3524387079908,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,20,400,204000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200098,E3524425979071,E3524425979071,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,10,200,102000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200098,IN000056,E3524404051028,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,30,600,306000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200099,E3524512089463,E3524512089463,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,10,200,102000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200099,IN000054,E3524597848061,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,10,200,102000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000B6,E3527430817239,E3527430817239,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,15,300,153000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000B6,IN000058,E3527413897792,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,30,600,306000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000BC,E3528051155594,E3528051155594,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,15,300,153000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000BC,IN000059,E3528015877152,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,10,200,102000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000C8,E3529227652966,E3529227652966,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,19,380,193800,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000C8,IN000060,E3529224060994,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,15,300,153000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000D5,IN000062,E3530521989859,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,10,200,102000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000E0,E3531657546809,E3531657546809,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,15,300,153000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000E0,IN000055,E3531601890083,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,10,200,102000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000E1,E3531754273028,E3531754273028,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,15,300,153000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000E1,IN000057,E3531707993084,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,10,200,102000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000EF,E3533124552027,E3533124552027,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,10,200,102000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22000EF,IN000067,E3533118184633,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,32,640,326400000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200291,E3574937444977,E3574937444977,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,15,300,153000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200291,IN000064,E3574982318082,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,20,400,204000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200292,E3575062481795,E3575062481795,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,10,200,102000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,2200292,IN000065,E3575099848905,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,10,200,102000000,,,0,,,Đã duyệt,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22002C6,E3580299878669,E3580299878669,Đơn bán,Tablet,20/12/2023,,,TP00000465,1,15,300,153000,,,0,,,Từ chối,20/12/2023,,,
C1MINHTAN,DTPHUONG,DAKLAK_DTP,22002C6,IN000066,E3580206128645,Đơn bán,Tablet,20/12/2023,,KHO_MINHTAN,TP00000465,1,10,200,102000000,,,0,,,Đã duyệt,20/12/2023,,,
